date,url,domain,keywords,context,ngram
2025-03-01T00:01:00.000Z,https://www.guampdn.com/news/uog-to-run-out-of-cash-by-july-needs-5-7m-for-salaries/article_1361ec0a-f5b2-11ef-b31e-13fcc466f91e.html,www.guampdn.com,['uncertainty'],student member Julie Laxamana pointed to the uncertainty of federal aid to the campus. Earlier,uncertainty
2025-03-01T00:01:00.000Z,https://www.morningstar.com/news/dow-jones/20250227643/ebrd-lowers-ukraine-growth-forecast-as-russia-targets-electricity-network,www.morningstar.com,['uncertainty'],"""a reconstruction hub."" In addition to the uncertainty that has followed Russia's invasion of Ukraine,",uncertainty
2025-03-01T00:01:00.000Z,https://www.wglr.com/2025/02/28/wisconsin-cheese-makers-association-urges-usda-to-release-frozen-funds/,www.wglr.com,['uncertainty'],(DBI) Initiatives to be released. The funding uncertainty threatens to impact 420 dairy businesses across,uncertainty
2025-03-01T00:01:00.000Z,https://urbanmilwaukee.com/pressrelease/baldwin-leads-senators-demanding-trump-protect-veterans-crisis-hotline-amid-deep-staffing-cuts-at-va/,urbanmilwaukee.com,['uncertainty'],Crisis Line who remain employed are facing uncertainty about their work status following the President's,uncertainty
2025-03-01T00:01:00.000Z,https://urbanmilwaukee.com/pressrelease/baldwin-leads-senators-demanding-trump-protect-veterans-crisis-hotline-amid-deep-staffing-cuts-at-va/,urbanmilwaukee.com,['uncertainty'],clearly to the workforce to prevent further uncertainty and avoid any disruptions to the crisis,uncertainty
2025-03-01T00:01:00.000Z,http://www.maritimeprofessional.com/news/windward-launches-detention-demurrage-automation-402820,www.maritimeprofessional.com,['uncertainty'],"automation. Designed to eliminate the persistent cost uncertainty plaguing freight forwarders, the D&D automation solution",uncertainty
2025-03-01T00:01:00.000Z,https://www.yahoo.com/news/know-trumps-proposed-gold-card-232900801.html,www.yahoo.com,['uncertainty'],people on residency and citizenship through investment. uncertainty reigns over how profitable $5M 'gold cards',uncertainty
2025-03-01T00:01:00.000Z,https://finance.yahoo.com/news/mortgage-rates-hit-2025-low-as-economic-jitters-mount-170405082.html,finance.yahoo.com,['uncertainty'],have grown more worried about inflation amid uncertainty around President Donald Trump's tariff policies and,uncertainty
2025-03-01T00:01:00.000Z,https://www.wbaltv.com/article/maryland-support-federal-workers-employees-layoffs-firings/63979177,www.wbaltv.com,['uncertainty'],"to expedite hiring.""We have seen chaos and uncertainty all across our state. At this point,",uncertainty
2025-03-01T00:01:00.000Z,https://www.wbaltv.com/article/maryland-support-federal-workers-employees-layoffs-firings/63979177,www.wbaltv.com,['uncertainty'],"expedite hiring. ""We have seen chaos and uncertainty all across our state. At this point,",uncertainty
2025-03-01T00:01:00.000Z,https://www.oaoa.com/local-news/business/stock-market-today-wall-street-rallies-and-dow-jumps-600-to-make-a-dreary-february-not-so-bad/,www.oaoa.com,['uncertainty'],the economy even without tariffs. All the uncertainty around not only tariffs but also deregulation,uncertainty
2025-03-01T00:01:00.000Z,https://www.bignewsnetwork.com/news/278070113/analysis-four-takeaways-from-the-disaster-in-the-oval-office,www.bignewsnetwork.com,['uncertainty'],natural-resources pact. It added to already towering uncertainty over the future of U.S. aid to,uncertainty
2025-03-01T00:01:00.000Z,https://trib.com/life-entertainment/nation-world/wellness/article_25f46756-c9e1-5c1a-b271-2abb59b01966.html,trib.com,['uncertainty'],after the Trump administration added to the uncertainty roiling government health agencies by canceling a,uncertainty
2025-03-01T00:01:00.000Z,https://www.wispolitics.com/2025/u-s-sen-baldwin-leads-senators-demanding-trump-protect-veterans-crisis-hotline-amid-deep-staffing-cuts-at-va/,www.wispolitics.com,['uncertainty'],Crisis Line who remain employed are facing uncertainty about their work status following the President's,uncertainty
2025-03-01T00:01:00.000Z,https://www.wispolitics.com/2025/u-s-sen-baldwin-leads-senators-demanding-trump-protect-veterans-crisis-hotline-amid-deep-staffing-cuts-at-va/,www.wispolitics.com,['uncertainty'],clearly to the workforce to prevent further uncertainty and avoid any disruptions to the crisis,uncertainty
2025-03-01T00:01:00.000Z,https://www.morningstar.com/company-reports/1268508-argenx-benefits-from-multiple-approved-indications-of-vyvgart-and-strong-uptake,www.morningstar.com,['uncertainty'],"several years, although competitors in testing and uncertainty around future clinical trial results for Vyvgart",uncertainty
